CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,CONDCHNGCD_RMRS,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PRECIPITATION,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD,INCIDENT,FIRE_YEAR_,area,perimeter
"22954647010497","5867230010901","82010497",,"2007","53","8","7","93547","2",,"2007","10","4",,"1","501","5","0",47.957798,-119.932267,"2100",,,"4",,M242De,"5308",3,,"1",2008/04/17 15:33:48,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","1","5","6","0","6",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"24477672010900","24456185010900","92010497",,"2003","53","8","47","87598","1",,"2003","6","15",,"1","501","5","0",48.104372,-120.13477,"3300",,,"5",,M242De,"5304",1.7,,"1",2005/04/17 13:21:16,2024/08/13 13:05:25,OFFSET,18,,"1","4","24","1","5","2","0","5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"5","0","0",,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"22399199010497","22132267010497","92010497",,"2006","53","8","47","80000","1",,"2006","9","3",,"1","501","3","0",48.008967,-120.067344,"5100",,,"3",,M242De,"5304",3,,"1",2008/01/24 17:49:23,2024/08/13 13:05:25,OFFSET,17.5,,"1","4","24","202","1","6",,"1",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"8651338010901","8601028010901","82010497",,"2006","53","8","7","57597","2",,"2006","9","30",,"1","501",,,47.833338,-119.977801,"1500",,,"3",,342Ia,"5308",3,,"1",2007/04/30 16:37:13,2024/08/13 12:47:41,OFFSET,,,"2","1","24","1","5","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29883458010497","29878201010497","92010497",,"2009","53","8","47","68847","1",,"2009","6","25",,"1","501","5","0",48.080973,-120.095986,"2500",,,"1",,M242De,"5304",3,,"1",2010/05/27 12:48:44,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","1","5","8","0","5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29883326010497","29878201010497","84010497","10354981010901","2009","53","8","17","61000","2",,"2009","9","30",5,"1","501",,,47.888867,-119.802069,"2500",,,"1","1",342Id,"5304",3,"2","1",2010/05/27 12:48:29,2024/08/13 12:50:54,OFFSET,16.5,,"2","1","24","1","5","8",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"30852540020004","30431009020004","92010497","22398292010497","2012","53","8","47","90566","1",,"2012","7","17",9.8,"2","501","2","0",47.985968,-120.062728,"5100","2","2","4",,M242De,"5304",5.1,,"1",2013/03/12 14:27:41,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","201","2","2",,"1","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"22954670010497","5867230010901","92010497",,"2007","53","8","47","63049","1",,"2007","7","19",,"1","501","6","4",48.093216,-120.168594,"5100",,,"4",,M242De,"5304",3,,"1",2008/04/17 15:14:51,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","1","5","6","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"8621714010901","8601028010901","92010497",,"2006","53","8","47","91984","1",,"2006","7","13",,"1","501","5","0",48.012443,-120.030681,"4500",,,"3",,M242De,"5304",3,,"1",2007/04/30 15:36:39,2024/08/13 13:05:25,OFFSET,17.5,,"1","4","24","1","5","5","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"48205386010497","48201639010497","84010497",,"2011","53","8","17","98318","2",,"2011","9","1",,"1","501",,,47.957976,-119.787178,"2500",,,"3",,342Id,"5304",5,,"1",2012/07/26 14:42:39,2024/08/13 12:50:54,OFFSET,,,"2","4","24","1","5","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29395622010497","29396164010497","82010497",,"2008","53","8","7","78463","1",,"2008","5","29",,"1","501","4","0",47.956905,-120.030036,"3300",,,"5",,M242De,"5308",3,,"1",2009/06/06 11:59:38,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","201","1","8",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"30852509020004","30431009020004","92010497","22398282010497","2012","53","8","47","86632","1",,"2012","9","14",10.3,"2","501","6","0",48.026513,-120.063324,"3700","2","2","4",,M242De,"5304",5.1,,"1",2013/03/12 14:27:22,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","201","2","2",,"2","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"30852521020004","30431009020004","92010497","22398287010497","2012","53","8","47","98203","1",,"2012","7","18",10.1,"2","501","4","9",48.026936,-119.989652,"4300","2","2","4",,M242De,"5304",5.1,,"1",2013/03/12 14:27:30,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","202","2","2",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"48203134010497","48201639010497","82010497",,"2011","53","8","7","66403","3","2","2011","10","6",,"1","501",,,47.91192,-119.999606,"3100",,,"3",,M242De,"5308",5,,"1",2012/07/26 14:40:54,2024/08/13 12:47:41,OFFSET,16.5,,"2","4","24","1","5","10",,,"0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"30764203020004","48466120010497","92010497","24166097010900","2012","53","8","47","83777","1",,"2012","5","1",9.8,"2","501","1","0",48.126166,-120.16412,"2700","2","2","4",,M242De,"5304",5.1,,"1",2013/03/12 14:23:44,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","1","6","1",,"5","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"30764067020004","48466120010497","82010497","24124870010900","2012","53","8","7","83613","2",,"2012","9","1",10.2,"2","501",,,47.864524,-119.931228,"1300","2","2","4",,342Im,"5308",5.1,,"1",2013/03/12 14:23:11,2024/08/13 12:47:41,OFFSET,,,"2","4","24","1","6","1",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"216959540020004","208669869020004","82010497","24860325010900","2014","53","8","7","71584","2",,"2014","9","1",9.9,"2","501",,,47.831531,-120.028517,"1100","2","2","1",,342Ia,"5308",6,,"1",2015/02/17 12:52:55,2024/08/13 12:47:42,OFFSET,,,"2","4","24","1","6","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29882789010497","29878196010497","92010497",,"2009","53","8","47","83906","1",,"2009","7","26",,"1","501","6","0",48.087381,-120.134257,"3500",,,"1",,M242De,"5304",3,,"1",2010/05/27 12:47:10,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","201","1","9",,"5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29883278010497","29878196010497","92010497",,"2009","53","8","47","96593","1",,"2009","7","27",,"1","501","6","0",48.106458,-120.173279,"3900",,,"1",,M242De,"5304",3,,"1",2010/05/27 12:48:22,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","201","1","9",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"48205096010497","48201639010497","92010497",,"2011","53","8","47","75574","3","3","2011","9","22",,"1","501",,,48.10397,-120.202033,"4300",,,"3",,M242De,"5304",5,,"1",2012/07/26 14:42:23,2024/08/13 13:05:25,OFFSET,16.5,,"1","4","24","1","5","10",,,"1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29883075010497","29878196010497","92010497",,"2009","53","8","47","75596","3","3","2009","8","23",,"1","501","5",,47.984994,-120.0215,"3300",,,"1",,M242De,"5304",3,,"1",2010/05/27 12:47:49,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","202","1","9",,"6",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"29883211010497","29878196010497","92010497",,"2009","53","8","47","60180","1",,"2009","7","28",,"1","501","5","0",48.060661,-120.136106,"5300",,,"1",,M242De,"5304",3,,"1",2010/05/27 13:06:21,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","202","1","9",,"1",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"44541838020004","44513111020004","82010497","24510110010900","2013","53","8","7","56370","2",,"2013","9","9",10,"2","501",,,47.910427,-119.920816,"1500","2","2","5",,342Im,"5308",6,,"1",2014/04/11 17:19:12,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","2",,,"0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"273640455489998","273493072489998","82010497","15343935010497","2015","53","8","7","98278","2",,"2015","9","1",9.9,"2","501",,,47.81399,-120.004897,"1500","2","2","2",,342Ia,"5308",6.1,,"1",2016/03/07 10:46:03,2024/08/13 12:47:42,OFFSET,,,"2","4","24","1","6","4",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"273640441489998","273493072489998","84010497","15344467010497","2015","53","8","17","84383","2",,"2015","9","1",9.9,"2","501",,,47.931268,-119.819806,"2500","2","2","2",,342Im,"5304",6.1,,"1",2016/03/07 10:46:02,2024/08/13 12:50:54,OFFSET,,,"2","4","24","1","6","4",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"216960096020004","208669869020004","84010497","24870956010900","2014","53","8","17","82939","2",,"2014","9","1",10,"2","501",,,47.86032,-119.858666,"3100","2","2","1",,342Id,"5304",6,,"1",2015/02/17 12:57:41,2024/08/13 12:50:54,OFFSET,,,"2","4","24","1","6","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"238861381489998","234667968020004","82010497","22398653010497","2014","53","8","7","64714","1",,"2014","6","1",9.9,"2","501","7","0",47.937391,-119.999017,"3300","2","2","1",,M242De,"5308",6,,"1",2015/02/17 13:05:17,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","201","2","4",,"7","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"346864034489998","310278369489998","92010497","22399199010497","2016","53","8","47","80000","1",,"2016","7","23",9.9,"2","501","3","0",48.008967,-120.067344,"5100","2","2","3",,M242De,"5304",7,,"1",2017/03/29 08:53:53,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","202","2","6",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"44543736020004","44513111020004","92010497","24477672010900","2013","53","8","47","87598","1",,"2013","5","7",9.9,"2","501","7","0",48.104372,-120.13477,"3300","2","2","5",,M242De,"5304",6,,"1",2014/04/11 17:20:26,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","1","6","2",,"5","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"484819204489998","468963851489998","84010497","22933150010497","2018","53","8","17","50727","2",,"2018","9","1",9.9,"2","501",,,47.86445,-119.908658,"1300","2","2","5",,342Im,"5304",7.2,,"1",2019/04/26 17:56:42,2024/08/13 12:50:54,OFFSET,,,"2","4","24","1","6","7",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"750082684290487","719906688290487","82010497",,"2021","53","8","7","66403","3","2","2023","11","14",,"1","501",,,47.91192,-119.999606,"3100",,,"3",,M242De,"5308",9.2,,"1",2024/03/06 10:41:21,2024/08/13 12:47:42,OFFSET,15,,"2","4","24","1","6","10",,,"0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"444202678489998","384841469489998","92010497","22827582010497","2017","53","8","47","80158","1",,"2017","6","7",9.9,"2","501","2","0",48.054253,-120.091502,"3300","2","2","4",,M242De,"5304",7.1,,"1",2018/02/13 16:09:59,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","201","2","7",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558629638126144","532456097126144","92010497","29883458010497","2019","53","8","47","68847","1",,"2019","8","3",10.1,"2","501","6","0",48.080973,-120.095986,"2500","2","2","1",,M242De,"5304",8,,"1",2020/02/11 14:23:11,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","1","6","8",,"5","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"750082699290487","719906688290487","84010497","48205386010497","2021","53","8","17","98318","2",,"2021","9","1",10,"2","501",,,47.957976,-119.787178,"2500","2","2","3",,342Id,"5304",9,,"1",2022/03/07 21:00:15,2024/08/13 12:50:54,OFFSET,,,"2","1","24","1","6","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"750082727290487","719906688290487","92010497",,"2021","53","8","47","75574","1",,"2022","7","12",,"1","501","5","0",48.10397,-120.202033,"4300",,,"3",,M242De,"5304",9,,"1",2023/02/22 23:57:28,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","1","6","10",,"4","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558630861126144","532456096126144","92010497",,"2019","53","8","47","75596","1",,"2019","8","1",,"1","501","5","0",47.984994,-120.0215,"3300",,,"1",,M242De,"5304",8,,"1",2020/02/11 14:23:59,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","202","2","9",,"4","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558629528126144","532456097126144","84010497","29883326010497","2019","53","8","17","61000","2",,"2019","9","1",9.9,"2","501",,,47.888867,-119.802069,"2500","2","2","1",,342Id,"5304",8,,"1",2020/02/11 14:25:18,2024/08/13 12:50:54,OFFSET,,,"2","4","24","1","6","8",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"412221371489998","384841470489998","92010497","22954670010497","2017","53","8","47","63049","1",,"2017","8","24",10.1,"2","501","6","0",48.093216,-120.168594,"5100","2","2","4",,M242De,"5304",7.1,,"1",2018/02/13 16:16:38,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","1","6","6",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"345933370489998","310278370489998","92010497","8621714010901","2016","53","8","47","91984","1",,"2016","5","10",9.8,"2","501","5","0",48.012443,-120.030681,"4500","2","2","3",,M242De,"5304",7,,"1",2017/03/29 08:51:13,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","1","6","5",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558630735126144","532456096126144","92010497","29883211010497","2019","53","8","47","60180","1",,"2019","8","2",10,"2","501","5","0",48.060661,-120.136106,"5300","2","2","1",,M242De,"5304",8,,"1",2020/02/11 14:23:41,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","202","2","9",,"1","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558630884126144","532456096126144","92010497","29883278010497","2019","53","8","47","96593","1",,"2019","7","5",9.9,"2","501","6","0",48.106458,-120.173279,"3900","2","2","1",,M242De,"5304",8,,"1",2020/02/11 14:24:04,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","201","2","9",,"3","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"558630885126144","532456096126144","92010497","29882789010497","2019","53","8","47","83906","1",,"2019","7","4",9.9,"2","501","8","0",48.087381,-120.134257,"3500","2","2","1",,M242De,"5304",8,,"1",2020/02/11 14:24:04,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","201","2","9",,"5","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"345936110489998","310278370489998","82010497","8651338010901","2016","53","8","7","57597","2",,"2016","9","1",9.9,"2","501",,,47.833338,-119.977801,"1500","2","2","3",,342Ia,"5308",7,,"1",2017/03/29 08:53:15,2024/08/13 12:47:42,OFFSET,,,"2","4","24","1","6","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"484819292489998","468963851489998","92010497","22933194010497","2018","53","8","47","97039","1",,"2018","7","9",10.1,"2","501","9","0",48.037438,-120.099175,"3900","2","2","5",,M242De,"5304",7.2,,"1",2019/04/11 18:18:48,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","1","6","7",,"4","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"490388518126144","468688377489998","82010497","29395622010497","2018","53","8","7","78463","1",,"2018","9","10",10.3,"2","501","3","0",47.956905,-120.030036,"3300","2","2","5",,M242De,"5308",7.2,,"1",2019/04/11 18:22:12,2024/08/13 12:47:42,OFFSET,15.5,,"1","4","24","201","2","8",,"4","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"412223004489998","384841470489998","82010497","22954647010497","2017","53","8","7","93547","2",,"2017","9","1",9.9,"2","501",,,47.957798,-119.932267,"2100","2","2","4",,M242De,"5308",7.1,,"1",2018/02/14 18:14:16,2024/08/13 12:47:42,OFFSET,,,"2","4","24","1","6","6",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"490388080126144","468688377489998","92010497","29395727010497","2018","53","8","47","72234","1",,"2018","7","8",9.8,"2","501","6","1",48.084432,-120.206397,"5100","2","2","5",,M242De,"5304",7.2,,"1",2019/04/11 18:20:26,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","203","2","8",,"6","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"23939","153648002020004","82010497",,"2001","53","8","7","10","2",,"2001","10","15",,"0","559",,,47.918755,-119.907562,"0",,,,,342Im,"5308",0.1,,,2012/12/13 15:19:03,2024/08/13 12:47:42,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"23941","153648002020004","82010497",,"2001","53","8","7","15","2",,"2001","10","15",,"0","559",,,47.888748,-119.981735,"0",,,,,M242De,"5308",0.1,,,2012/12/13 15:19:03,2024/08/13 12:47:42,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"23942","153648002020004","82010497",,"2001","53","8","7","16","2",,"2001","10","15",,"0","559",,,47.871845,-119.938499,"0",,,,,342Im,"5308",0.1,,,2012/12/13 15:19:03,2024/08/13 12:47:42,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"23945","153648002020004","82010497",,"2001","53","8","7","27","2",,"2001","10","15",,"0","559",,,47.807919,-119.993958,"0",,,,,342Ia,"5308",0.1,,,2012/12/13 15:19:03,2024/08/13 12:47:42,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Canyon,"2015",358167054.567369818687439,336582.082626569084823
"22956234010497","5867230010901","92010497",,"2007","53","8","47","53834","2",,"2007","9","30",,"1","501",,"0",48.38541,-120.240158,"2500",,,"4",,342Im,"5304",3,,"1",2008/04/17 15:16:50,2024/08/13 13:05:25,OFFSET,22,,"2","4","24","1","5","6","0",,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"22827756010497","48208116010497","92010497",,"2007","53","8","47","79838","1",,"2007","8","11",,"1","501","6","0",48.40851,-120.256924,"2900",,,"4",,342Im,"5304",3,,"1",2013/01/30 08:45:51,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","201","1","7",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"22399208010497","22132267010497","92010497",,"2006","53","8","47","78545","1",,"2006","8","2",,"1","501","5","0",48.411747,-120.293006,"3500",,,"3",,M242De,"5304",3,,"1",2008/01/24 17:50:54,2024/08/13 13:05:25,OFFSET,17.5,,"1","4","24","202","1","6",,"3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"346864179489998","310278369489998","92010497","22399208010497","2016","53","8","47","78545","1",,"2016","5","11",9.8,"2","501","5","0",48.411747,-120.293006,"3500","2","2","3",,M242De,"5304",7,,"1",2017/03/29 08:54:10,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","202","2","6",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"412221838489998","384841470489998","92010497","22956234010497","2017","53","8","47","53834","2",,"2017","9","1",9.9,"2","501",,,48.38541,-120.240158,"2500","2","2","4",,342Im,"5304",7.1,,"1",2018/02/14 18:12:53,2024/08/13 13:05:25,OFFSET,,,"2","4","24","1","6","6",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"444202119489998","384841469489998","92010497","22827756010497","2017","53","8","47","79838","1",,"2017","5","17",9.8,"2","501","1","0",48.40851,-120.256924,"2900","2","2","4",,342Im,"5304",7.1,,"1",2018/02/13 16:06:25,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","201","2","7",,"5","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"24506","153648002020004","92010497",,"2001","53","8","47","125","2",,"2001","10","15",,"0","559",,,48.386818,-120.192032,"0",,,,,342Im,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twisp River,"2015",45504215.902481019496918,41784.711506497165828
"24120467010900","24120389010900","79010497",,"2002","53","9","1","54009","2",,"2002","6","30",,"1","501",,,46.897025,-119.266056,"900",,,"4",,342Ie,"5304",1.6,,"1",2005/04/17 10:13:24,2024/08/13 12:44:40,OFFSET,21,,"2","1","24","1","5","1",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Marsh Unit 3,"2020",712745.109554860275239,5861.595161301921507
"30765175020004","48466120010497","79010497","24120467010900","2012","53","9","1","54009","2",,"2012","9","1",10.2,"2","501",,,46.897025,-119.266056,"900","2","2","4",,342Ie,"5304",5.1,,"1",2013/03/12 14:26:05,2024/08/13 12:44:40,OFFSET,,,"2","4","24","1","6","1",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Marsh Unit 3,"2020",712745.109554860275239,5861.595161301921507
