Plot_ID,AZ,Species,Height,Count,Notes
151286_DHS,South,WL,<1 m,2,
151286_DHS,South,WL,1-2 m,2,
151286_DHS,South,WL,2-4 m,12,
151286_DHS,South,DF,<1 m,3,
151286_DHS,South,DF,1-2 m,2,
151286_DHS,South,AS,1-2 m,4,
151286_DHS,South,AS,<1 m,2,
151286_DHS,South,AS,2-4 m,2,
151286_DHS,South,DF,2-4 m,1,
151286_DHS,East,DF,<1 m,5,
151286_DHS,East,WL,<1 m,2,
151286_DHS,East,WL,1-2 m,1,
151286_DHS,East,WL,2-4 m,4,
151286_DHS,East,SF,<1 m,1,
151286_DHS,East,AS,<1 m,10,
151286_DHS,East,AS,1-2 m,8,
151286_DHS,West,WL,<1 m,2,
151286_DHS,West,WL,1-2 m,8,
151286_DHS,West,WL,2-4 m,15,
151286_DHS,West,AS,<1 m,1,
151286_DHS,West,AS,1-2 m,1,
151286_DHS,West,AS,2-4 m,1,
151286_DHS,West,DF,<1 m,5,
151286_DHS,West,DF,1-2 m,3,
151286_DHS,West,DF,2-4 m,3,
151286_DHS,West,LP,2-4 m,1,
150203_DHS,North,DF,<1 m,1,
150203_DHS,North,WL,1-2 m,1,
150203_DHS,North,AS,1-2 m,1,
150203_DHS,North,AS,2-4 m,3,
150203_DHS,North,AS,<1 m,1,
150203_DHS,West,DF,<1 m,5,
150203_DHS,West,DF,1-2 m,2,
150203_DHS,West,DF,2-4 m,1,
150203_DHS,South,WL,2-4 m,2,
150203_DHS,South,DF,<1 m,6,
150203_DHS,South,DF,1-2 m,2,
150203_DHS,East,AS,1-2 m,2,
150203_DHS,East,WL,2-4 m,3,
150203_DHS,East,DF,<1 m,1,
150280_MMS,North,ES,<1 m,36,
150280_MMS,North,ES,1-2 m,2,
150280_MMS,North,WL,1-2 m,7,
150280_MMS,North,WL,2-4 m,17,
150280_MMS,North,WL,<1 m,4,
150280_MMS,North,DF,2-4 m,1,
150280_MMS,North,SF,<1 m,1,
150280_MMS,North,DF,<1 m,8,
150280_MMS,North,AS,2-4 m,2,
150280_MMS,North,DF,1-2 m,3,
150280_MMS,North,AS,<1 m,1,
150280_MMS,North,AS,1-2 m,1,
150280_MMS,North,LP,1-2 m,1,
150280_MMS,East,WL,<1 m,5,
150280_MMS,East,WL,1-2 m,3,
150280_MMS,East,WL,2-4 m,16,
150280_MMS,East,ES,<1 m,20,
150280_MMS,East,ES,1-2 m,1,
150280_MMS,East,DF,<1 m,4,
150280_MMS,East,DF,1-2 m,3,
150280_MMS,East,AS,1-2 m,2,
150280_MMS,East,AS,2-4 m,2,
150280_MMS,South,WL,<1 m,5,
150280_MMS,South,WL,1-2 m,6,
150280_MMS,South,WL,2-4 m,38,
150280_MMS,South,ES,<1 m,110,
150280_MMS,South,ES,1-2 m,1,
150280_MMS,South,DF,<1 m,5,
150280_MMS,South,DF,1-2 m,2,
150280_MMS,South,AS,<1 m,5,
150280_MMS,South,RC,<1 m,2,
150280_MMS,West,DF,<1 m,2,
150280_MMS,West,DF,1-2 m,6,
150280_MMS,West,WL,2-4 m,11,
150280_MMS,West,ES,<1 m,26,
150280_MMS,West,AS,2-4 m,1,
150280_MMS,West,ES,1-2 m,1,
150280_MMS,West,WL,<1 m,1,
150280_MMS,West,WL,1-2 m,3,
150280_MMS,West,AS,<1 m,1,
142655_MHS,North,DF,<1 m,10,
142655_MHS,North,DF,1-2 m,2,
142655_MHS,North,ES,<1 m,38,
142655_MHS,North,WL,1-2 m,1,
142655_MHS,North,WL,2-4 m,28,
142655_MHS,East,WL,<1 m,1,
142655_MHS,East,WL,1-2 m,2,
142655_MHS,East,WL,2-4 m,11,
142655_MHS,East,DF,<1 m,7,
142655_MHS,East,DF,1-2 m,1,
142655_MHS,East,DF,2-4 m,2,
142655_MHS,East,ES,<1 m,3,
142655_MHS,East,ES,1-2 m,1,
142655_MHS,East,AS,<1 m,1,
142655_MHS,East,AS,2-4 m,1,
142655_MHS,South,WL,1-2 m,2,
142655_MHS,South,WL,2-4 m,10,
142655_MHS,South,ES,<1 m,5,
142655_MHS,South,DF,<1 m,11,
142655_MHS,South,DF,1-2 m,1,
142655_MHS,South,AS,2-4 m,1,
142655_MHS,West,WL,<1 m,6,
142655_MHS,West,WL,1-2 m,4,
142655_MHS,West,WL,2-4 m,25,
142655_MHS,West,ES,<1 m,3,
142655_MHS,West,DF,<1 m,5,
142655_MHS,West,DF,1-2 m,3,
143532_MMN,East,DF,2-4 m,1,
143532_MMN,South,AS,2-4 m,1,
143532_MMN,South,DF,1-2 m,1,
143532_MMN,South,DF,<1 m,1,
143096_DMS,North,WL,1-2 m,12,
143096_DMS,North,WL,2-4 m,38,
143096_DMS,North,LP,1-2 m,1,
143096_DMS,North,LP,2-4 m,3,
143096_DMS,North,DF,<1 m,26,
143096_DMS,North,DF,1-2 m,5,
143096_DMS,North,ES,<1 m,6,
143096_DMS,North,AS,<1 m,1,
143096_DMS,North,AS,1-2 m,1,
143096_DMS,East,WL,<1 m,1,
143096_DMS,East,WL,1-2 m,17,
143096_DMS,East,WL,2-4 m,65,
143096_DMS,East,LP,1-2 m,1,
143096_DMS,East,LP,2-4 m,2,
143096_DMS,East,DF,<1 m,23,
143096_DMS,East,DF,1-2 m,6,
143096_DMS,East,ES,<1 m,4,
143096_DMS,East,AS,2-4 m,1,
143096_DMS,South,WL,<1 m,2,
143096_DMS,South,WL,1-2 m,8,
143096_DMS,South,WL,2-4 m,13,
143096_DMS,South,DF,<1 m,9,
143096_DMS,South,LP,2-4 m,3,
143096_DMS,South,ES,<1 m,10,
143096_DMS,South,DF,1-2 m,2,
143096_DMS,South,AS,<1 m,6,
143096_DMS,South,AS,1-2 m,4,
143096_DMS,West,WL,<1 m,7,
143096_DMS,West,WL,1-2 m,20,
143096_DMS,West,WL,2-4 m,35,
143096_DMS,West,DF,<1 m,27,
143096_DMS,West,DF,1-2 m,1,
143096_DMS,West,ES,<1 m,6,
143096_DMS,West,LP,2-4 m,1,
143096_DMS,West,LP,1-2 m,4,
143096_DMS,West,AS,<1 m,1,
143096_DMS,West,AS,1-2 m,4,
143096_DMS,West,LP,<1 m,1,
143096_DMS,West,AS,2-4 m,1,
143643_MHS,North,DF,<1 m,11,
143643_MHS,North,DF,1-2 m,12,
143643_MHS,North,DF,2-4 m,3,
143643_MHS,North,AS,<1 m,2,
143643_MHS,North,ES,<1 m,10,
143643_MHS,North,AS,1-2 m,1,
143643_MHS,East,DF,<1 m,17,
143643_MHS,East,DF,1-2 m,15,
143643_MHS,East,DF,2-4 m,8,
143643_MHS,East,ES,<1 m,38,
143643_MHS,East,WL,2-4 m,5,
143643_MHS,East,ES,1-2 m,1,
143643_MHS,East,AS,1-2 m,2,
143643_MHS,East,WL,<1 m,1,
143643_MHS,East,AS,2-4 m,1,
143643_MHS,South,ES,<1 m,32,
143643_MHS,South,DF,<1 m,25,
143643_MHS,South,DF,1-2 m,14,
143643_MHS,South,DF,2-4 m,4,
143643_MHS,South,WL,1-2 m,2,
143643_MHS,South,WL,2-4 m,13,
143643_MHS,South,AS,1-2 m,3,
143643_MHS,South,DF,2-4 m,2,
143643_MHS,South,LP,<1 m,1,
143643_MHS,South,LP,2-4 m,1,
143643_MHS,West,DF,<1 m,6,
143643_MHS,West,DF,1-2 m,24,
143643_MHS,West,DF,2-4 m,4,
143643_MHS,West,WL,1-2 m,1,
143643_MHS,West,WL,2-4 m,6,
143643_MHS,West,AS,<1 m,2,
143643_MHS,West,AS,1-2 m,3,
143643_MHS,West,AS,2-4 m,1,
143643_MHS,West,ES,<1 m,13,
144753_MMS,North,ES,<1 m,72,
144753_MMS,North,ES,1-2 m,1,
144753_MMS,North,DF,<1 m,16,
144753_MMS,North,DF,1-2 m,5,
144753_MMS,North,WL,<1 m,2,
144753_MMS,North,AS,<1 m,21,
144753_MMS,North,SF,2-4 m,3,
144753_MMS,North,SF,1-2 m,3,
144753_MMS,North,DF,2-4 m,1,
144753_MMS,East,ES,<1 m,92,
144753_MMS,East,ES,1-2 m,8,
144753_MMS,East,DF,<1 m,7,
144753_MMS,East,DF,1-2 m,5,
144753_MMS,East,WL,<1 m,1,
144753_MMS,East,WL,1-2 m,1,
144753_MMS,East,AS,<1 m,10,
144753_MMS,East,AS,1-2 m,11,
144753_MMS,East,AS,2-4 m,1,
144753_MMS,East,SF,<1 m,1,
144753_MMS,East,WL,2-4 m,3,
144753_MMS,East,LP,2-4 m,1,
144753_MMS,East,DF,2-4 m,1,
144753_MMS,East,LP,1-2 m,1,
144753_MMS,South,LP,2-4 m,2,
144753_MMS,South,ES,<1 m,125,
144753_MMS,South,ES,1-2 m,27,
144753_MMS,South,AS,<1 m,10,
144753_MMS,South,AS,1-2 m,3,
144753_MMS,South,DF,<1 m,3,
144753_MMS,South,DF,1-2 m,3,
144753_MMS,South,DF,2-4 m,11,
144753_MMS,South,WL,2-4 m,10,
144753_MMS,South,LP,1-2 m,1,
144753_MMS,West,LP,2-4 m,2,
144753_MMS,West,ES,<1 m,96,
144753_MMS,West,ES,1-2 m,15,
144753_MMS,West,WL,1-2 m,3,
144753_MMS,West,AS,<1 m,12,
144753_MMS,West,WL,2-4 m,13,
144753_MMS,West,DF,1-2 m,15,
144753_MMS,West,DF,2-4 m,10,
144753_MMS,West,DF,<1 m,1,
143994_MMN,North,ES,<1 m,93,
143994_MMN,North,DF,<1 m,13,
143994_MMN,North,RC,<1 m,9,
143994_MMN,North,AS,<1 m,1,
143994_MMN,East,ES,<1 m,101,
143994_MMN,East,DF,<1 m,7,
143994_MMN,East,LP,<1 m,2,
143994_MMN,East,WL,<1 m,2,
143994_MMN,East,AS,1-2 m,6,
143994_MMN,East,RC,<1 m,2,
143994_MMN,East,AS,<1 m,8,
143994_MMN,East,AS,2-4 m,1,
143994_MMN,South,ES,<1 m,62,
143994_MMN,South,DF,<1 m,19,
143994_MMN,South,AS,<1 m,6,
143994_MMN,South,AS,1-2 m,4,
143994_MMN,South,AS,2-4 m,1,
143994_MMN,South,WL,<1 m,1,
143994_MMN,South,RC,<1 m,2,
143994_MMN,South,LP,<1 m,2,
143994_MMN,South,SF,<1 m,2,
143994_MMN,West,ES,<1 m,94,
143994_MMN,West,DF,<1 m,11,
143994_MMN,West,AS,<1 m,5,
143994_MMN,West,AS,1-2 m,1,
143994_MMN,West,RC,<1 m,62,
146740_MHN,North,DF,<1 m,4,
146740_MHN,North,DF,1-2 m,2,
146740_MHN,North,AS,<1 m,2,
146740_MHN,North,AS,1-2 m,10,
146740_MHN,East,DF,<1 m,2,
146740_MHN,East,DF,1-2 m,1,
146740_MHN,South,DF,<1 m,4,
146740_MHN,South,WL,1-2 m,1,
146740_MHN,West,DF,<1 m,7,
146740_MHN,West,AS,<1 m,30,
146740_MHN,West,AS,1-2 m,64,
146740_MHN,West,AS,2-4 m,55,
146740_MHN,West,LP,1-2 m,1,
146740_MHN,West,DF,1-2 m,1,
151435_CHS,North,WL,<1 m,1,
151435_CHS,North,WL,1-2 m,7,
151435_CHS,North,WL,2-4 m,26,
151435_CHS,North,AS,<1 m,20,
151435_CHS,North,AS,1-2 m,12,
151435_CHS,North,AS,2-4 m,8,
151435_CHS,North,DF,<1 m,1,
151435_CHS,North,DF,2-4 m,3,
151435_CHS,North,DF,1-2 m,2,
151435_CHS,North,ES,1-2 m,2,
151435_CHS,West,WL,<1 m,4,
151435_CHS,West,WL,1-2 m,12,
151435_CHS,West,WL,2-4 m,19,
151435_CHS,West,AS,<1 m,32,
151435_CHS,West,AS,1-2 m,15,
151435_CHS,West,AS,2-4 m,1,
151435_CHS,West,DF,<1 m,3,
151435_CHS,West,DF,1-2 m,3,
151435_CHS,West,DF,2-4 m,1,
151435_CHS,West,LP,<1 m,1,
151435_CHS,West,LP,2-4 m,3,
151435_CHS,South,WL,<1 m,1,
151435_CHS,South,WL,1-2 m,2,
151435_CHS,South,WL,2-4 m,24,
151435_CHS,South,AS,<1 m,12,
151435_CHS,South,AS,1-2 m,5,
151435_CHS,South,AS,2-4 m,1,
151435_CHS,South,ES,<1 m,2,
151435_CHS,South,ES,1-2 m,1,
151435_CHS,South,DF,<1 m,2,
151435_CHS,South,DF,1-2 m,2,
151435_CHS,South,DF,2-4 m,2,
151435_CHS,East,WL,<1 m,5,
151435_CHS,East,WL,1-2 m,5,
151435_CHS,East,WL,2-4 m,29,
151435_CHS,East,ES,<1 m,4,
151435_CHS,East,ES,1-2 m,2,
151435_CHS,East,DF,<1 m,5,
151435_CHS,East,AS,<1 m,27,
151435_CHS,East,AS,1-2 m,9,
151435_CHS,East,AS,2-4 m,6,
151435_CHS,East,LP,2-4 m,1,
144584_MHS,North,ES,<1 m,11,
144584_MHS,North,DF,<1 m,6,
144584_MHS,North,ES,1-2 m,1,
144584_MHS,North,LP,1-2 m,2,
144584_MHS,North,LP,2-4 m,7,
144584_MHS,North,WL,1-2 m,1,
144584_MHS,North,WL,2-4 m,3,
144584_MHS,East,ES,<1 m,98,
144584_MHS,East,DF,<1 m,12,
144584_MHS,East,WL,1-2 m,2,
144584_MHS,East,WL,2-4 m,7,
144584_MHS,East,LP,1-2 m,5,
144584_MHS,East,LP,2-4 m,5,
144584_MHS,East,DF,1-2 m,7,
144584_MHS,East,RC,<1 m,3,
144584_MHS,East,LP,<1 m,6,
144584_MHS,East,WL,<1 m,1,
144584_MHS,East,ES,<1 m,1,
144584_MHS,South,WL,<1 m,2,
144584_MHS,South,WL,1-2 m,4,
144584_MHS,South,WL,2-4 m,9,
144584_MHS,South,DF,<1 m,13,
144584_MHS,South,DF,1-2 m,6,
144584_MHS,South,DF,2-4 m,1,
144584_MHS,South,ES,<1 m,69,
144584_MHS,South,RC,<1 m,1,
144584_MHS,South,GF,<1 m,1,
144584_MHS,South,LP,<1 m,3,
144584_MHS,South,LP,1-2 m,3,
144584_MHS,South,LP,2-4 m,1,
144584_MHS,South,AS,<1 m,8,
144584_MHS,South,AS,1-2 m,4,
144584_MHS,South,AS,2-4 m,1,
144584_MHS,West,DF,<1 m,5,
144584_MHS,West,DF,1-2 m,3,
144584_MHS,West,ES,<1 m,3,
144584_MHS,West,ES,1-2 m,3,
144584_MHS,West,WL,<1 m,2,
144584_MHS,West,WL,1-2 m,5,
144584_MHS,West,WL,2-4 m,3,
144584_MHS,West,AS,<1 m,5,
144584_MHS,West,AS,1-2 m,2,
144584_MHS,West,LP,<1 m,1,
144584_MHS,West,LP,1-2 m,7,
144584_MHS,West,LP,2-4 m,3,
144584_MHS,West,SF,<1 m,1,
144584_MHS,West,RC,<1 m,1,
144794_MHS,North,AS,<1 m,1,
144794_MHS,North,WL,1-2 m,1,
144794_MHS,North,DF,<1 m,2,
144794_MHS,North,DF,2-4 m,1,
144794_MHS,East,DF,<1 m,16,
144794_MHS,East,DF,1-2 m,8,
144794_MHS,East,DF,2-4 m,2,
144794_MHS,East,WL,<1 m,3,
144794_MHS,East,WL,1-2 m,2,
144794_MHS,East,WL,2-4 m,2,
144794_MHS,East,ES,<1 m,1,
144794_MHS,East,AS,<1 m,4,
144794_MHS,East,AS,1-2 m,1,
144794_MHS,South,DF,<1 m,13,
144794_MHS,South,DF,1-2 m,9,
144794_MHS,South,WL,1-2 m,1,
144794_MHS,South,LP,1-2 m,1,
144794_MHS,South,ES,<1 m,1,
144794_MHS,South,WL,2-4 m,3,
144794_MHS,South,AS,<1 m,14,
144794_MHS,South,AS,1-2 m,4,
144794_MHS,South,LP,2-4 m,2,
144794_MHS,West,WL,1-2 m,2,
144794_MHS,West,WL,2-4 m,4,
144794_MHS,West,DF,<1 m,16,
144794_MHS,West,DF,1-2 m,8,
144794_MHS,West,LP,1-2 m,3,
144794_MHS,West,LP,2-4 m,3,
144794_MHS,West,AS,<1 m,14,
144794_MHS,West,AS,1-2 m,8,
144794_MHS,West,ES,<1 m,2,
150402_MHN,North,LP,<1 m,204,
150402_MHN,North,LP,1-2 m,25,
150402_MHN,North,WL,<1 m,28,
150402_MHN,North,DF,<1 m,22,
150402_MHN,North,ES,<1 m,13,
150402_MHN,North,AS,<1 m,27,
150402_MHN,North,WL,1-2 m,7,
150402_MHN,East,LP,<1 m,210,
150402_MHN,East,WL,<1 m,18,
150402_MHN,East,DF,<1 m,5,
150402_MHN,East,ES,<1 m,5,
150402_MHN,East,LP,1-2 m,4,
150402_MHN,East,WL,1-2 m,4,
150402_MHN,South,LP,<1 m,200,
150402_MHN,South,WL,<1 m,35,
150402_MHN,South,DF,<1 m,15,
150402_MHN,South,ES,<1 m,7,
150402_MHN,South,LP,1-2 m,23,
150402_MHN,South,WL,1-2 m,4,
150402_MHN,West,AS,<1 m,3,
150402_MHN,West,LP,<1 m,170,
150402_MHN,West,LP,1-2 m,31,
150402_MHN,West,WL,<1 m,12,
150402_MHN,West,WL,1-2 m,8,
150402_MHN,West,DF,<1 m,14,
150402_MHN,West,DF,1-2 m,1,
150402_MHN,West,ES,<1 m,7,
150393_MHS,North,LP,2-4 m,26,
150393_MHS,North,WL,2-4 m,37,
150393_MHS,North,AS,<1 m,18,
150393_MHS,North,ES,<1 m,47,
150393_MHS,North,DF,<1 m,5,
150393_MHS,North,DF,1-2 m,2,
150393_MHS,North,AS,1-2 m,2,
150393_MHS,North,AS,2-4 m,1,
150393_MHS,North,LP,<1 m,1,
150393_MHS,North,DF,2-4 m,2,
150393_MHS,North,WL,1-2 m,2,
150393_MHS,East,LP,2-4 m,11,
150393_MHS,East,WL,2-4 m,14,
150393_MHS,East,DF,2-4 m,4,
150393_MHS,East,ES,<1 m,35,
150393_MHS,East,ES,1-2 m,3,
150393_MHS,East,AS,2-4 m,2,
150393_MHS,East,DF,<1 m,4,
150393_MHS,East,AS,<1 m,33,
150393_MHS,East,AS,1-2 m,36,
150393_MHS,East,LP,<1 m,1,
150393_MHS,East,DF,1-2 m,1,
150393_MHS,South,WL,1-2 m,1,
150393_MHS,South,WL,2-4 m,9,
150393_MHS,South,LP,<1 m,1,
150393_MHS,South,LP,2-4 m,6,
150393_MHS,South,AS,<1 m,39,
150393_MHS,South,AS,1-2 m,9,
150393_MHS,South,AS,2-4 m,5,
150393_MHS,South,DF,<1 m,9,
150393_MHS,South,DF,1-2 m,1,
150393_MHS,South,ES,<1 m,32,
150393_MHS,South,ES,1-2 m,1,
150393_MHS,West,WL,<1 m,7,
150393_MHS,West,WL,2-4 m,13,
150393_MHS,West,LP,<1 m,3,
150393_MHS,West,LP,1-2 m,2,
150393_MHS,West,LP,2-4 m,5,
150393_MHS,West,AS,<1 m,12,
150393_MHS,West,AS,1-2 m,3,
150393_MHS,West,DF,1-2 m,1,
150393_MHS,West,DF,2-4 m,1,
150393_MHS,West,ES,<1 m,21,
150393_MHS,West,ES,1-2 m,1,
150393_MHS,West,SF,<1 m,1,
150180_MHS,North,ES,<1 m,107,
150180_MHS,North,WL,2-4 m,17,
150180_MHS,North,LP,2-4 m,7,
150180_MHS,North,DF,1-2 m,2,
150180_MHS,North,DF,2-4 m,2,
150180_MHS,North,WL,<1 m,5,
150180_MHS,North,LP,<1 m,2,
150180_MHS,North,LP,1-2 m,2,
150180_MHS,North,AS,<1 m,5,
150180_MHS,North,WL,1-2 m,2,
150180_MHS,North,DF,<1 m,11,
150180_MHS,North,AS,1-2 m,4,
150180_MHS,East,ES,<1 m,161,
150180_MHS,East,LP,2-4 m,14,
150180_MHS,East,LP,1-2 m,3,
150180_MHS,East,DF,<1 m,13,
150180_MHS,East,WL,2-4 m,10,
150180_MHS,East,WL,1-2 m,8,
150180_MHS,East,LP,<1 m,6,
150180_MHS,East,AS,<1 m,2,
150180_MHS,East,WL,1-2 m,8,
150180_MHS,South,WL,<1 m,1,
150180_MHS,South,WL,1-2 m,8,
150180_MHS,South,WL,2-4 m,2,
150180_MHS,South,LP,<1 m,4,
150180_MHS,South,LP,1-2 m,14,
150180_MHS,South,LP,2-4 m,10,
150180_MHS,South,ES,<1 m,49,
150180_MHS,South,DF,<1 m,7,
150180_MHS,South,DF,1-2 m,3,
150180_MHS,South,AS,<1 m,1,
150180_MHS,South,AS,1-2 m,1,
150180_MHS,West,WL,1-2 m,2,
150180_MHS,West,WL,2-4 m,2,
150180_MHS,West,LP,<1 m,2,
150180_MHS,West,LP,1-2 m,1,
150180_MHS,West,LP,2-4 m,9,
150180_MHS,West,AS,<1 m,7,
150180_MHS,West,AS,1-2 m,1,
150180_MHS,West,DF,<1 m,1,
142455_MMS,West,WL,<1 m,1,
142455_MMS,West,WL,1-2 m,3,
142455_MMS,West,WL,2-4 m,7,
142455_MMS,West,DF,<1 m,3,
142455_MMS,West,ES,1-2 m,2,
142455_MMS,West,DF,1-2 m,1,
142455_MMS,East,DF,<1 m,1,
142455_MMS,South,WL,2-4 m,14,
142455_MMS,South,DF,1-2 m,2,
142455_MMS,South,WL,1-2 m,3,
142455_MMS,West,WL,2-4 m,24,
142455_MMS,West,DF,<1 m,3,
142455_MMS,West,WL,1-2 m,3,
142455_MMS,West,ES,1-2 m,1,
142455_MMS,West,ES,<1 m,4,
142283_DMS,North,WL,<1 m,2,
142283_DMS,North,WL,1-2 m,7,
142283_DMS,North,WL,2-4 m,16,
142283_DMS,North,ES,<1 m,36,
142283_DMS,North,ES,1-2 m,3,
142283_DMS,North,DF,<1 m,4,
142283_DMS,North,AS,1-2 m,2,
142283_DMS,North,RC,<1 m,1,
142283_DMS,East,WL,<1 m,5,
142283_DMS,East,WL,1-2 m,6,
142283_DMS,East,WL,2-4 m,34,
142283_DMS,East,ES,<1 m,32,
142283_DMS,East,DF,<1 m,17,
142283_DMS,East,DF,1-2 m,1,
142283_DMS,East,AS,1-2 m,1,
142283_DMS,South,ES,<1 m,25,
142283_DMS,South,WL,1-2 m,10,
142283_DMS,South,WL,2-4 m,15,
142283_DMS,South,DF,<1 m,21,
142283_DMS,West,ES,1-2 m,1,
142283_DMS,West,AS,<1 m,1,
142283_DMS,West,WL,<1 m,6,
142283_DMS,West,WL,1-2 m,8,
142283_DMS,West,WL,2-4 m,15,
142283_DMS,West,ES,<1 m,15,
142283_DMS,West,DF,<1 m,1,
142283_DMS,West,DF,1-2 m,2,
142283_DMS,West,AS,1-2 m,1,
142283_DMS,West,AS,2-4 m,3,
141866_MMS,North,WL,<1 m,6,
141866_MMS,North,WL,1-2 m,11,
141866_MMS,North,WL,2-4 m,15,
141866_MMS,North,DF,<1 m,5,
141866_MMS,North,DF,1-2 m,10,
141866_MMS,North,DF,2-4 m,9,
141866_MMS,North,AS,<1 m,2,
141866_MMS,North,AS,1-2 m,3,
141866_MMS,North,AS,2-4 m,3,
141866_MMS,North,ES,1-2 m,1,
141866_MMS,North,RC,<1 m,2,
141866_MMS,North,RC,1-2 m,1,
141866_MMS,East,WL,1-2 m,18,
141866_MMS,East,WL,2-4 m,114,
141866_MMS,East,DF,<1 m,44,
141866_MMS,East,DF,1-2 m,4,
141866_MMS,East,AS,1-2 m,1,
141866_MMS,East,LP,2-4 m,2,
141866_MMS,East,AS,2-4 m,1,
141866_MMS,South,WL,<1 m,7,
141866_MMS,South,WL,1-2 m,13,
141866_MMS,South,WL,2-4 m,34,
141866_MMS,South,DF,<1 m,11,
141866_MMS,South,DF,1-2 m,2,
141866_MMS,South,AS,<1 m,12,
141866_MMS,South,AS,1-2 m,11,
141866_MMS,South,AS,2-4 m,1,
141866_MMS,South,ES,<1 m,5,
141866_MMS,South,LP,1-2 m,1,
141866_MMS,South,RC,<1 m,2,
141866_MMS,West,WL,<1 m,2,
141866_MMS,West,WL,1-2 m,4,
141866_MMS,West,WL,2-4 m,24,
141866_MMS,West,DF,<1 m,25,
141866_MMS,West,DF,1-2 m,3,
141866_MMS,West,AS,<1 m,14,
141866_MMS,West,AS,1-2 m,3,
141866_MMS,West,AS,2-4 m,6,
141866_MMS,West,LP,<1 m,7,
141866_MMS,West,LP,1-2 m,3,
141866_MMS,West,LP,2-4 m,7,
141866_MMS,West,ES,<1 m,2,
141866_MMS,West,RC,<1 m,2,
057666_CHN,North,DF,2-4 m,2,
057666_CHN,North,DF,1-2 m,4,
057666_CHN,North,GF,1-2 m,4,
057666_CHN,North,GF,2-4 m,1,
057666_CHN,North,SF,<1 m,1,
057666_CHN,West,DF,1-2 m,5,
057666_CHN,West,DF,<1 m,2,
057666_CHN,West,DF,2-4 m,2,
057666_CHN,South,DF,<1 m,2,
057666_CHN,South,DF,1-2 m,1,
057666_CHN,South,DF,2-4 m,6,
057666_CHN,South,GF,<1 m,3,
057666_CHN,South,GF,2-4 m,5,
057666_CHN,South,WP,2-4 m,1,
057666_CHN,South,ES,2-4 m,1,
057666_CHN,East,DF,<1 m,3,
057666_CHN,East,DF,1-2 m,7,
057666_CHN,East,DF,2-4 m,3,
057666_CHN,East,GF,1-2 m,4,
057666_CHN,East,GF,2-4 m,6,
057666_CHN,East,LP,2-4 m,1,
052846_MMN,West,DF,2-4 m,1,
052846_MMN,West,SF,2-4 m,1,
052846_MMN,West,SF,1-2 m,3,
052846_MMN,East,PP,2-4 m,1,
052846_MMN,East,DF,<1 m,2,
052846_MMN,East,DF,1-2 m,2,
052846_MMN,East,DF,2-4 m,4,
052846_MMN,South,DF,<1 m,3,
052846_MMN,South,SF,2-4 m,1,
052846_MMN,North,PP,2-4 m,1,
052846_MMN,North,DF,<1 m,4,
052846_MMN,North,DF,2-4 m,6,
073130_MMS,South,PP,2-4 m,1,
073130_MMS,West,PP,2-4 m,3,
073131_DMS,North,PP,1-2 m,5,
073131_DMS,North,PP,2-4 m,1,
073131_DMS,South,PP,2-4 m,1,
073131_DMS,West,DF,<1 m,1,
073131_DMS,West,PP,2-4 m,1,
064555_MMN,North,PP,1-2 m,1,
064555_MMN,East,PP,2-4 m,3,
056945_MHN,North,PP,<1 m,9,
056945_MHN,North,PP,1-2 m,4,
056945_MHN,North,PP,2-4 m,10,
056945_MHN,North,DF,<1 m,15,
056945_MHN,North,DF,1-2 m,1,
056945_MHN,North,DF,2-4 m,6,
056945_MHN,North,SF,<1 m,1,
056945_MHN,East,DF,<1 m,9,
056945_MHN,East,DF,1-2 m,1,
056945_MHN,East,DF,2-4 m,3,
056945_MHN,East,PP,<1 m,6,
056945_MHN,East,PP,1-2 m,1,
056945_MHN,East,PP,2-4 m,4,
056945_MHN,East,LP,<1 m,4,
056945_MHN,South,DF,<1 m,2,
056945_MHN,South,DF,1-2 m,2,
056945_MHN,South,DF,2-4 m,6,
056945_MHN,South,PP,<1 m,2,
056945_MHN,South,PP,1-2 m,3,
056945_MHN,South,PP,2-4 m,4,
056945_MHN,West,PP,<1 m,2,
056945_MHN,West,PP,2-4 m,11,
056945_MHN,West,DF,<1 m,3,
056945_MHN,West,DF,1-2 m,3,
056945_MHN,West,DF,2-4 m,1,
056945_MHN,West,LP,2-4 m,1,
053850_CMN,North,DF,1-2 m,3,
053850_CMN,North,DF,2-4 m,2,
053850_CMN,North,SF,<1 m,4,
053850_CMN,North,SF,1-2 m,1,
053850_CMN,North,DF,<1 m,2,
053850_CMN,North,LP,1-2 m,2,
053850_CMN,North,LP,2-4 m,9,
053850_CMN,North,LP,<1 m,1,
053850_CMN,East,LP,2-4 m,20,
053850_CMN,East,LP,1-2 m,5,
053850_CMN,East,DF,<1 m,8,
053850_CMN,East,SF,1-2 m,2,
053850_CMN,East,DF,1-2 m,3,
053850_CMN,East,LP,<1 m,6,
053850_CMN,East,SF,<1 m,7,
053850_CMN,East,SF,2-4 m,1,
053850_CMN,East,DF,2-4 m,1,
053850_CMN,East,GF,<1 m,1,
053850_CMN,South,LP,<1 m,5,
053850_CMN,South,LP,1-2 m,13,
053850_CMN,South,LP,2-4 m,31,
053850_CMN,South,SF,<1 m,34,
053850_CMN,South,SF,1-2 m,1,
053850_CMN,South,DF,<1 m,2,
053850_CMN,West,LP,<1 m,6,
